date,family,method,method_label,fund,return,growth_1
2022-01-21,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.02804495461763512,1.3322165791050302
2022-01-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.002109901577591833,1.3294057332430824
2022-01-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0013661359313968946,1.327589584303494
2022-01-26,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006829781687431646,1.3185224372721929
2022-01-27,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0033822400622722792,1.314062877861846
2022-01-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.016968758728294286,1.3363608937900917
2022-01-31,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012658757908259322,1.3532775628226454
2022-02-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012964162723813288,1.3708216733575638
2022-02-02,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0016346570656979864,1.3730624966917298
2022-02-03,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0055006235217880395,1.3655097968255423
2022-02-04,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013587287763033196,1.384063371378252
2022-02-07,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.014417506283383341,1.4040181137316987
2022-02-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.002893098804751304,1.408080076858385
2022-02-09,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013945624103941956,1.4277166323185018
2022-02-10,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.01854021553937235,1.4012464582261699
2022-02-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.01965509523488851,1.3737048256421842
2022-02-14,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006327859374551381,1.3650122146833779
2022-02-15,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.01856748550535281,1.390357059194141
2022-02-16,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003218017671096751,1.38588286560852
2022-02-17,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.026842270132284463,1.3486826233581517
2022-02-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.008268250795636312,1.3375313771845099
2022-02-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0010580186431956573,1.3389465103174303
2022-02-23,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.013016140102082407,1.3215185949499444
2022-02-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.005356351428551065,1.3285971129638614
2022-02-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.02869708277513361,1.3667239742893889
2022-02-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.01655282827677662,1.3893471215375548
2022-03-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.010226922298809837,1.375138376479515
2022-03-02,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013160670566247035,1.3932361196353658
2022-03-03,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003782173211554163,1.3879666593063111
2022-03-04,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.008975721310218177,1.3755086573845032
2022-03-07,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.016758842699473364,1.3524567241636325
2022-03-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.001104900612091897,1.3509623939012763
2022-03-09,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.020795719363241538,1.3790566287151402
2022-03-10,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.007427519862195697,1.3688136582142658
2022-03-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.005556651233218024,1.361207638112304
2022-03-14,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.00424144779785518,1.355434146973209
2022-03-15,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.007571560001856437,1.3656968979455817
2022-03-16,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.018787145676463668,1.39135444451718
2022-03-17,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012209231244784124,1.4083418126737484
2022-03-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.007351346412345805,1.4186950212057041
2022-03-21,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.007466153625463878,1.4292872161817067
2022-03-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.014423199406002896,1.4499021107091463
2022-03-23,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.005660879843301991,1.441694389075872
2022-03-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012871759114890136,1.4602515319693452
2022-03-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0054855617626707875,1.4682618319369978
2022-03-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0009579964662564944,1.4696684215835327
2022-03-29,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012377539046555253,1.487859299857172
2022-03-30,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0015291453657374499,1.4855841467039261
2022-03-31,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.017273203993594777,1.4599233486882588
2022-04-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.007345515668125024,1.47064723852031
2022-04-04,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0007995290337790006,1.471823063685954
2022-04-05,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.013597478849595168,1.4518099807071378
2022-04-06,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.015726044603035283,1.4289787521954056
2022-04-07,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.006745556202943703,1.438618008681152
2022-04-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003536706610661633,1.4335300388596324
2022-04-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.02214233461807813,1.4017883370541357
2022-04-12,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.003345397368330838,1.4064778760678736
2022-04-13,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0128394705874042,1.4245363073894817
2022-04-14,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.00500540296939711,1.4174059291264605
2022-04-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.00389521565627593,1.422927030892892
2022-04-19,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013292032574333534,1.44184062333842
2022-04-20,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.00011606819865195295,1.441673271494526
2022-04-21,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.013049276362088191,1.422860478550958
2022-04-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.021983904871802795,1.391580449144646
2022-04-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0010758306518204863,1.390083344242982
2022-04-26,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.02702868201880948,1.3525112235517953
2022-04-27,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.004213469872425213,1.3582099888443477
2022-04-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.015777264870656893,1.379638827588317
2022-04-29,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.03501958670568306,1.3313244460430609
2022-05-02,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0030438634196665593,1.3353768158240793
2022-05-03,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0035771896427387873,1.3401537119387987
2022-05-04,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.04177220186804487,1.396134883328116
2022-05-05,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.036259663485585736,1.345511502278151
2022-05-06,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0009527199684605803,1.344229606602137
2022-05-09,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.05267803696828921,1.273418229691681
2022-05-10,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0018119611403135671,1.2757256140392492
2022-05-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.024743018373478143,1.2441603117315594
2022-05-12,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0046702532683429165,1.2383497679693525
2022-05-13,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0277883879637586,1.2727615117565152
2022-05-16,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.00616502211399661,1.2649149088906926
2022-05-17,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.022176845024691083,1.2929667307945827
2022-05-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.03404816398245758,1.2489435875206267
2022-05-19,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.004168605554210059,1.2541499406964602
2022-05-20,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003559211806168916,1.2496861554208274
2022-05-23,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.012703259911002851,1.26556124346032
2022-05-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.004811757509458836,1.2716508172772203
2022-05-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.006938127474348743,1.2804736927503495
2022-05-26,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.006945061691463472,1.2893666615407968
2022-05-27,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013832664988986387,1.3072020386178584
2022-05-31,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006028189664139649,1.29932197679972
2022-06-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.016220122078898114,1.2782468157162332
2022-06-02,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.016038562983688776,1.2987480577787975
2022-06-03,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.011167205710327033,1.284244671051694
2022-06-06,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.004114461134850922,1.2895286458383755
2022-06-07,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.006713171761886683,1.2981854731297615
2022-06-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.01290285844855843,1.2814351697299933
2022-06-09,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.020856012455891304,1.2547095418686873
2022-06-10,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.030024250948289533,1.2170378277164084
2022-06-13,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.053836982148071644,1.1515161839121122
2022-06-14,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003969530564505219,1.1469452052245506
2022-06-15,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.01878484593740648,1.1684903942033409
2022-06-16,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.040588988288524974,1.1210625512777677
2022-06-17,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0016221205610191802,1.122881049892384
2022-06-21,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.018962991896126935,1.1441742341418077
2022-06-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.007612364090035517,1.1354643632890828
2022-06-23,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.00940063045742412,1.146138444165938
2022-06-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.029787842223478966,1.1802794353070165
2022-06-27,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003959819635504069,1.1756057416237062
2022-06-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.014732520911497793,1.158286105451558
2022-06-29,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006139851970863086,1.151174400224178
2022-06-30,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.007122608138499076,1.1429750360723094
2022-07-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0051553600128992905,1.1488674838690187
2022-07-05,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.008422948554401066,1.1391906321565657
2022-07-06,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0026418560591316975,1.1422002098306345
2022-07-07,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.01780056160582988,1.1625320150319165
2022-07-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0043949851124965855,1.1574227041330505
2022-07-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.015594308902634135,1.1393734969538776
2022-07-12,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006942971130113107,1.1314628596581109
2022-07-13,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0037532395194823653,1.1357095107778061
2022-07-14,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.000489713725812635,1.1362656833137699
2022-07-15,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.017626951167765803,1.1562945830271498
2022-07-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.015054759435892962,1.1737023198116496
2022-07-19,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.02571924267633041,1.2038890546046574
2022-07-20,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003964918888452962,1.1991157321524537
2022-07-21,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.009351686808786619,1.2103294869270322
2022-07-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.006199394750067477,1.2028261766599249
2022-07-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.009862827201626567,1.190962909925935
2022-07-26,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0036498097211556946,1.1866161219197513
2022-07-27,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.028833414021524728,1.2208303158476796
2022-07-28,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.023688333619018564,1.2497497516616913
2022-07-29,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.007085481761084145,1.2586048307330098
2022-08-01,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.003463816514591711,1.2542452545349718
2022-08-02,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.011255808165092307,1.240127710557949
2022-08-03,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.004373514578354998,1.2455514271790962
2022-08-04,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.0009256275051892082,1.2443985105189714
2022-08-05,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.008418504690363315,1.2548744852164566
2022-08-08,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.003619991058590566,1.2594171196325936
2022-08-09,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.008307027178908855,1.2489551073902225
2022-08-10,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.022186269194869768,1.2766647616150895
2022-08-11,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.00708218916088188,1.2857063429518798
2022-08-12,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.014861568906941125,1.3048139563617505
2022-08-15,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0008374467051539547,1.3059066685103444
2022-08-16,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0024541113629623634,1.309111508904504
2022-08-17,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.007830974910600585,1.2988598895230943
2022-08-18,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0003828015726132783,1.299357095131408
2022-08-19,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.025662499144877282,1.266012344788708
2022-08-22,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.012963174834852986,1.2496008054201297
2022-08-23,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0036687536228419138,1.254185282902121
2022-08-24,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.0008730315596585658,1.2552802262357539
2022-08-25,Combined,equal_weight,Equal Weight,Combined Equal Weight,0.013227390181737464,1.271884307575594
2022-08-26,Combined,equal_weight,Equal Weight,Combined Equal Weight,-0.03568844670681792,1.2264927322474444
